SK_ID_CURR,TARGET,CODE_GENDER,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,TOTALAREA_MODE,DAYS_LAST_PHONE_CHANGE
159602,1,M,1096020.0,900000.0,Working,Secondary / secondary special,-10434,-1002,-2988,Laborers,2,2,Construction,0.2171407118110264,0.4715228743201653,0.6092756673894402,,,,,-786.0
159603,0,M,1078200.0,900000.0,Working,Secondary / secondary special,-16031,-1797,-2248,Laborers,2,2,Business Entity Type 3,,0.1533802224609976,0.172495466777331,,,,,-548.0
159606,0,F,264888.0,234000.0,Commercial associate,Higher education,-19370,-4833,-2895,Medicine staff,2,2,Medicine,,0.6877881718168869,0.6545292802242897,,,,,-1740.0
159607,0,F,1078200.0,900000.0,Working,Secondary / secondary special,-17445,-185,-966,,2,2,Business Entity Type 3,,0.1854651987472606,0.5638350489514956,0.3646,0.375,0.375,0.1604,-1093.0
159608,0,M,1024740.0,900000.0,Working,Higher education,-10585,-1018,-3245,Managers,2,2,Business Entity Type 3,,0.1835830326392186,0.2498850627504553,,,,,-566.0
159609,0,M,651816.0,495000.0,Working,Secondary / secondary special,-11999,-586,-613,Medicine staff,3,3,Medicine,,0.0895503919295745,0.5691487713619409,0.1667,0.1667,0.1667,0.0414,-425.0
159610,0,F,277969.5,229500.0,Working,Secondary / secondary special,-13124,-808,-1032,Core staff,2,2,Trade: type 7,,0.3448729867006233,,,,,,-587.0
159611,1,F,1268181.0,1080000.0,Working,Secondary / secondary special,-17061,-1056,-612,Security staff,2,2,Security,0.577766329677134,0.6397836358998474,0.6479768603302221,,,,,-2208.0
159612,0,F,900000.0,900000.0,Working,Incomplete higher,-14235,-261,-4058,Sales staff,2,2,Business Entity Type 3,,0.527592578621181,0.3962195720630885,0.3333,0.3333,0.3333,0.0966,-554.0
159613,0,M,244584.0,193500.0,Commercial associate,Secondary / secondary special,-9896,-1015,-882,Sales staff,2,2,Self-employed,0.3266162886086575,0.5327399435675986,,0.3333,0.3333,0.3333,0.3046,0.0
159614,0,F,582804.0,463500.0,Working,Higher education,-16513,-596,-63,Sales staff,2,2,Trade: type 3,0.5299065040721029,0.5558041100716811,0.3740208032583212,0.2083,0.1667,0.1667,0.0503,-1470.0
159615,0,F,225000.0,225000.0,Working,Secondary / secondary special,-18983,-1726,-2513,Laborers,2,2,Trade: type 1,,0.5902659613578322,0.7801436381572275,0.0417,0.0417,0.0417,0.0063,-2442.0
159616,0,F,1042560.0,900000.0,State servant,Secondary / secondary special,-16156,-2941,-3824,Core staff,2,2,School,0.7071010558470858,0.5887313593167078,0.633031641417419,0.1667,0.1667,0.1667,0.0452,-2117.0
159617,0,F,808650.0,675000.0,Working,Secondary / secondary special,-16370,-964,-4221,Laborers,2,2,Self-employed,,0.5217082044050224,0.5638350489514956,,,,,-2049.0
159618,0,F,270000.0,270000.0,Working,Secondary / secondary special,-13729,-1075,-4296,Core staff,2,2,Kindergarten,0.4359823719886993,0.6331200983627823,0.4992720153045617,0.3333,0.3333,0.3333,0.153,-2158.0
159619,0,F,1078200.0,900000.0,Working,Secondary / secondary special,-11661,-958,-3365,Realty agents,2,2,Services,,0.6074836071939805,0.2127563054543414,,,,,-576.0
159621,0,F,848745.0,675000.0,Working,Higher education,-11766,-117,-2151,High skill tech staff,1,1,Business Entity Type 3,0.3209091221194926,0.7627316642738532,0.5442347412142162,0.6667,0.6667,0.6667,0.5766,0.0
159622,0,F,338832.0,292500.0,Working,Secondary / secondary special,-14927,-2890,-2371,,1,1,Self-employed,0.3928447505335202,0.692822992847147,,0.1667,0.1667,0.1667,0.0479,-789.0
159623,0,M,497520.0,450000.0,Commercial associate,Secondary / secondary special,-12440,-1035,-3959,Drivers,2,2,Transport: type 4,0.2614397663759272,0.1942151121136184,0.646329897706246,0.0833,0.0833,0.0833,0.052,-1864.0
159624,0,F,239850.0,225000.0,Working,Secondary / secondary special,-13686,-239,-1635,Laborers,2,2,Industry: type 9,0.5886446080910419,0.6225695473420976,0.375711009574066,0.0417,0.0417,0.0417,0.0167,-1.0
159625,0,M,1515415.5,1354500.0,Commercial associate,Secondary / secondary special,-15290,-1405,-5075,Laborers,2,2,Self-employed,,0.2291845056156298,0.3689687382528466,0.0417,0.0417,0.0417,0.0112,-1573.0
159626,0,F,202500.0,202500.0,Pensioner,Secondary / secondary special,-23176,365243,-4570,,2,2,XNA,,0.6127892181981127,,0.1354,0.125,0.125,0.0422,-3.0
159627,0,F,1440000.0,1440000.0,Working,Higher education,-19236,-1539,-2779,Accountants,2,2,Transport: type 4,0.8063893161869383,0.6905425831533208,0.3506958432829587,0.5417,0.5417,0.5417,0.17,-3419.0
159628,0,F,270000.0,270000.0,Pensioner,Secondary / secondary special,-15915,365243,-4407,,2,2,XNA,,0.6535873100549613,0.3376727217405312,,,,,-1415.0
159629,0,M,143910.0,135000.0,Working,Higher education,-19739,-2769,-3203,Security staff,3,3,Trade: type 7,0.5981542752982972,0.5985427883578625,0.7826078370261895,,,,,-1488.0
159630,0,M,135000.0,135000.0,Working,Secondary / secondary special,-14869,-1276,-4393,Laborers,3,3,Self-employed,0.317296473322671,0.4482577416346475,0.5064842396679806,0.1667,0.1667,0.1667,0.0942,-6.0
159632,0,M,1125000.0,1125000.0,Commercial associate,Higher education,-12412,-3546,-3304,Managers,1,1,Business Entity Type 3,,0.7549850883479127,0.5814837058057234,,,,,-1620.0
159634,0,M,157500.0,157500.0,Commercial associate,Secondary / secondary special,-15989,-6716,-4107,Managers,2,2,Self-employed,0.2235763168960306,0.6874452794611469,0.3656165070113335,,,,,-1125.0
159635,0,F,684000.0,684000.0,Pensioner,Higher education,-21545,365243,-3204,,2,2,XNA,,0.7041238772489792,0.7421816117614419,0.375,0.375,0.375,0.3098,-294.0
159636,0,F,245268.0,202500.0,Working,Secondary / secondary special,-21252,-1937,-2674,Sales staff,2,2,Self-employed,,0.7312157033195299,,,,,,-1168.0
159637,0,M,2517300.0,2250000.0,Commercial associate,Secondary / secondary special,-19474,-404,-3025,Drivers,2,2,Self-employed,,0.2896492476709574,0.7583930617144343,0.3333,0.3333,0.3333,0.0342,-7.0
159638,0,M,409536.0,324000.0,State servant,Secondary / secondary special,-16559,-465,-5,Drivers,2,2,Business Entity Type 2,,0.6329016576516335,0.475849908720221,,,,,-1.0
159639,0,F,1288350.0,1125000.0,Commercial associate,Higher education,-9880,-386,-2314,,2,2,Business Entity Type 3,0.3277254180081669,0.6637195933010297,0.5100895276257282,0.125,0.125,0.125,0.0319,-488.0
159640,0,F,481495.5,454500.0,Working,Higher education,-11807,-4662,-1396,Managers,2,2,Business Entity Type 3,,0.4693601052143962,0.3280631605201915,,,,,-1801.0
159641,0,F,254700.0,225000.0,Working,Secondary / secondary special,-10387,-1616,-3013,High skill tech staff,2,2,Business Entity Type 3,,0.7740737558309337,,,,,,0.0
159642,0,F,254700.0,225000.0,Pensioner,Secondary / secondary special,-23896,365243,-4590,,2,2,XNA,,0.6621559668383882,0.6092756673894402,,,,,-1958.0
159643,0,F,263686.5,238500.0,Working,Higher education,-11856,-1636,-3893,,3,2,Advertising,0.7043842328879485,0.6705760136890923,0.2418614865234661,0.375,0.375,0.375,0.185,-2265.0
159644,0,M,889515.0,742500.0,State servant,Secondary / secondary special,-18452,-1173,-2009,Drivers,2,2,Transport: type 4,,0.6842224873559271,0.5673792367572691,0.0,0.0,0.0,0.0039,-1372.0
159645,0,F,1980864.0,1710000.0,Pensioner,Secondary / secondary special,-18695,365243,-2248,,3,3,XNA,0.7023019364209604,0.5189738295640423,0.2692857999073816,0.1667,0.1667,0.1667,0.062,-285.0
159646,0,M,339241.5,238500.0,Working,Secondary / secondary special,-9914,-897,-2583,Laborers,2,2,Business Entity Type 3,0.4483003251453508,0.5155556466426844,,0.375,0.375,0.375,0.2212,-601.0
159647,0,F,1005120.0,720000.0,Working,Secondary / secondary special,-10709,-3767,-3385,Medicine staff,2,2,Medicine,0.7128670350735102,0.4447503566949196,0.7180328113294772,,,,,-1586.0
159648,0,M,254700.0,225000.0,State servant,Secondary / secondary special,-12394,-381,-4856,Laborers,1,1,Trade: type 7,0.3287779499877166,0.7406575679782982,,0.8333,0.8333,0.8333,0.6466,-1640.0
159649,0,F,1288350.0,1125000.0,Working,Secondary / secondary special,-21674,-1153,-1093,,2,2,Industry: type 11,,0.5567217142801594,0.4365064990977374,0.3333,0.3333,0.3333,0.0615,-1011.0
159650,0,M,1560726.0,1395000.0,State servant,Secondary / secondary special,-17107,-330,-616,,2,2,Trade: type 3,,0.3165561439252505,0.4083588531230431,0.3333,0.3333,0.3333,0.2602,-878.0
159651,0,M,781920.0,675000.0,Pensioner,Secondary / secondary special,-22487,365243,-4314,,2,2,XNA,,0.2951053680742032,0.3606125659189888,0.1667,0.1667,0.1667,0.0531,-2.0
159652,0,F,397881.0,328500.0,Working,Secondary / secondary special,-17404,-70,-954,,1,1,Business Entity Type 3,0.5538249594783828,0.3573773875248156,0.3622772470384314,0.3333,0.3333,0.3333,0.1902,-521.0
159653,0,M,450000.0,450000.0,Working,Higher education,-10794,-109,-2905,,2,2,Business Entity Type 3,,0.4445829584978601,,0.0417,0.0417,0.0417,0.0026,-638.0
159654,0,M,675000.0,675000.0,Commercial associate,Secondary / secondary special,-15797,-1089,-4572,Drivers,2,2,Industry: type 9,0.3362546005404621,0.596544435827334,0.445396241560834,,,,,-1454.0
159655,0,F,135000.0,135000.0,Working,Secondary / secondary special,-16030,-1214,-2681,Sales staff,2,2,Self-employed,0.8030583906432986,0.6220144426852179,0.363945238612397,,,,,-1960.0
159656,0,F,532494.0,454500.0,Pensioner,Higher education,-21106,365243,-4174,,2,2,XNA,0.8189070434918846,0.6323070195261621,0.813917469762627,0.125,0.125,0.125,0.0216,-1641.0
159657,0,M,314100.0,225000.0,Working,Higher education,-12852,-1443,-4426,Managers,2,2,Realtor,0.3693576136687084,0.6650507343249908,0.6006575372857061,,,,,-762.0
159658,0,F,900000.0,900000.0,Commercial associate,Higher education,-21422,-1595,-881,High skill tech staff,2,2,Medicine,,0.3672695215283021,0.2250868621163805,0.3333,0.3333,0.3333,0.1222,-654.0
159660,0,F,1318500.0,1318500.0,State servant,Secondary / secondary special,-18809,-5810,-2353,,2,2,Industry: type 9,0.7707379724202509,0.6050563418391851,0.6109913280868294,,,,,-1539.0
159662,1,M,497520.0,450000.0,Commercial associate,Secondary / secondary special,-10862,-233,-524,Laborers,2,2,Business Entity Type 3,,0.524593983966003,0.3457848024695955,,,,,-1263.0
159663,0,M,276277.5,238500.0,Working,Secondary / secondary special,-11192,-599,-1652,Low-skill Laborers,2,2,Business Entity Type 3,,0.6097390718203527,0.8297501422395771,,,,,-664.0
159664,0,M,270000.0,270000.0,Commercial associate,Higher education,-12284,-3650,-4268,Core staff,2,2,Business Entity Type 3,,0.6649338157720883,0.4866531565147181,0.1667,0.1667,0.1667,0.0779,-3282.0
159665,0,M,517500.0,517500.0,Working,Secondary / secondary special,-17962,-9164,-1506,,2,2,Other,0.5773349864765319,0.7700794749053569,0.7826078370261895,,,,,-2301.0
159666,1,F,450000.0,450000.0,Working,Secondary / secondary special,-10622,-1847,-2811,Laborers,2,2,Police,0.2549791706078296,0.2520583901426944,0.2164029605152194,,,,,-2663.0
159668,0,M,343800.0,225000.0,Working,Higher education,-10705,-2917,-3361,,2,2,Police,,0.1756128285785047,0.475849908720221,0.1667,0.1667,0.1667,0.0581,-840.0
159670,0,F,225000.0,225000.0,Pensioner,Secondary / secondary special,-21234,365243,-4255,,2,2,XNA,,0.0086195880563531,0.7016957740576931,,,,,-113.0
159671,0,F,566055.0,472500.0,State servant,Higher education,-16922,-1091,-468,Core staff,1,1,School,0.9019680435691833,0.7834056814779291,0.2340151665320674,0.3958,0.3333,0.3958,0.2003,-3191.0
159672,0,M,355536.0,270000.0,Working,Secondary / secondary special,-11832,-198,-3839,Laborers,3,3,Business Entity Type 3,,0.4235128698344016,,,,,,-324.0
159673,0,F,886176.0,765000.0,Pensioner,Secondary / secondary special,-20908,365243,-4151,,2,2,XNA,0.660774850958159,0.7647951729126831,0.5190973382084597,0.1667,0.1667,0.1667,0.0345,-1544.0
159674,0,F,961794.0,909000.0,State servant,Secondary / secondary special,-15912,-55,-4413,Core staff,2,2,Services,0.7125050312076647,0.7009157519407901,0.8027454758994178,0.2083,0.1667,0.2083,0.0734,-1839.0
159675,0,F,450000.0,450000.0,Commercial associate,Secondary / secondary special,-12391,-484,-3416,Sales staff,2,2,Self-employed,0.5303997163992147,0.4777717465847234,,0.125,0.125,0.125,0.0342,-1712.0
159676,0,F,269550.0,225000.0,Commercial associate,Secondary / secondary special,-10880,-532,-3307,,2,2,Business Entity Type 3,0.4277020472427745,0.4806532701224859,0.6178261467332483,0.3333,0.3333,0.3333,0.1811,-304.0
159677,0,F,754740.0,630000.0,Working,Secondary / secondary special,-12568,-360,-5107,,3,3,Industry: type 5,0.3939606408912522,0.3445864845061774,0.3046721837533529,,,,,-10.0
159678,0,F,270000.0,270000.0,Commercial associate,Higher education,-11045,-559,-1742,Core staff,2,2,Business Entity Type 2,0.6453108601654282,0.6689073059456015,0.3962195720630885,0.3333,0.3333,0.3333,0.2412,-298.0
159679,0,M,674842.5,576000.0,Working,Secondary / secondary special,-16145,-7744,-1703,Laborers,2,2,Construction,0.6812341106660574,0.5948275000717498,0.4668640059537032,0.125,0.125,0.125,0.0329,-1583.0
159680,0,F,585000.0,585000.0,Working,Secondary / secondary special,-9147,-229,-643,Accountants,2,2,Bank,0.7097139702939929,0.6781247611812603,0.5867400085415683,0.0,0.0,0.0,0.0037,-2064.0
159681,1,F,180000.0,180000.0,Commercial associate,Higher education,-8167,-584,-125,Laborers,2,2,Industry: type 11,0.2843772557944171,0.2085522180612119,0.110332428166289,0.3333,0.3333,0.3333,0.1679,-558.0
159684,0,F,1128595.5,985500.0,Pensioner,Secondary / secondary special,-22511,365243,-4095,,2,2,XNA,,0.3437325890091985,0.6446794549585961,,,,,-744.0
159685,0,F,675000.0,675000.0,Working,Secondary / secondary special,-12264,-2252,-4869,,2,2,Business Entity Type 2,0.363155247611904,0.5883871587369011,0.4776491548517548,,,,,-2563.0
159686,0,F,256500.0,256500.0,Working,Secondary / secondary special,-10453,-470,-3147,Medicine staff,3,3,Medicine,0.3326558305509917,0.576277236729167,0.7751552674785404,,,,,0.0
159687,0,F,592560.0,450000.0,Working,Higher education,-15044,-3877,-651,Core staff,2,2,Medicine,,0.7365157407185663,0.2608559142068693,0.3333,0.3333,0.3333,0.1017,-63.0
159688,0,F,270000.0,270000.0,Working,Secondary / secondary special,-11739,-655,-2492,Sales staff,2,2,Self-employed,,0.6283121210958832,0.4418358231994413,,,,,-381.0
159689,0,F,540000.0,540000.0,Working,Secondary / secondary special,-22958,-2331,-4469,Cooking staff,2,2,Business Entity Type 3,,0.4195936337223949,0.3622772470384314,0.3333,0.3333,0.3333,0.1535,-935.0
159690,0,F,247500.0,247500.0,Working,Higher education,-10553,-2049,-3230,Medicine staff,2,2,Medicine,0.4098248964857952,0.5966970555550555,0.6722428897082422,,,,,-845.0
159691,0,M,2013840.0,1800000.0,Pensioner,Secondary / secondary special,-22774,365243,-4387,,1,1,XNA,0.7838951429954832,0.7312758688104101,,,,,,-1515.0
159692,0,F,1006920.0,900000.0,Working,Secondary / secondary special,-17798,-10037,-1341,Core staff,2,2,Transport: type 2,,0.615644282368553,0.6058362647264226,,,,,0.0
159694,0,M,314100.0,225000.0,Working,Secondary / secondary special,-10613,-308,-3225,Laborers,3,3,Self-employed,0.2374235134546008,0.1671306718025183,0.5334816299804352,,,,,0.0
159695,0,F,640080.0,450000.0,Working,Higher education,-13617,-3070,-4425,Sales staff,3,3,Business Entity Type 3,0.3671941788862575,0.3222795990764777,0.7180328113294772,0.1667,0.1667,0.1667,0.0722,-597.0
159696,0,M,592560.0,450000.0,Working,Secondary / secondary special,-13237,-2291,-4999,Laborers,3,3,Business Entity Type 3,,0.4122150773854074,,0.1667,0.1667,0.1667,0.0423,-1711.0
159697,1,F,316296.0,207000.0,Pensioner,Higher education,-20257,365243,-1147,,3,3,XNA,,0.6576654610427946,,,,,,-425.0
159699,0,F,180000.0,180000.0,Commercial associate,Secondary / secondary special,-17348,-596,-801,Managers,2,2,Business Entity Type 3,,0.566439450446354,,0.125,0.125,0.125,0.0581,-1822.0
159700,0,M,288873.0,238500.0,Commercial associate,Higher education,-17497,-835,-1046,,3,3,Government,,0.5570238994848895,0.6413682574954046,,,,,-1705.0
159701,0,F,246357.0,234000.0,Pensioner,Higher education,-23752,365243,-3889,,2,2,XNA,,0.2683319282931896,0.7281412993111438,0.3333,0.3333,0.3333,0.2823,-1158.0
159704,0,F,1012500.0,1012500.0,Working,Secondary / secondary special,-17531,-3986,-1092,Sales staff,2,2,Self-employed,0.5879659273865577,0.5719677844339488,0.8224987619370829,,,,,-983.0
159705,0,F,521280.0,450000.0,Working,Secondary / secondary special,-14089,-256,-3929,Sales staff,2,2,Business Entity Type 3,,0.2245703295582252,,,,,,-1088.0
159706,0,F,284400.0,225000.0,State servant,Secondary / secondary special,-24363,-8539,-4330,,2,2,Other,,0.3782564878667696,0.7180328113294772,0.1667,0.1667,0.1667,0.0655,-1435.0
159708,0,F,337500.0,337500.0,Working,Secondary / secondary special,-17046,-1031,-570,,2,2,Other,,0.6108312653441732,0.1566398270314114,,,,,-2253.0
159709,0,F,1515415.5,1354500.0,Commercial associate,Secondary / secondary special,-14431,-2287,-5006,Core staff,2,2,Trade: type 7,0.7736983660927187,0.4514615863524215,0.4118485559242397,0.0417,0.0417,0.0417,0.009,-1685.0
159710,0,F,900000.0,900000.0,State servant,Higher education,-20175,-3066,-2275,Managers,3,3,Other,,0.6454334887002919,,,,,,-889.0
159711,0,F,781920.0,675000.0,Working,Secondary / secondary special,-8111,-754,-781,Sales staff,2,2,Business Entity Type 3,0.1302909444955877,0.5947747964118507,0.25533177083329,,,,,-826.0
159712,0,F,585000.0,585000.0,Working,Secondary / secondary special,-12601,-4011,-2675,Laborers,2,2,Industry: type 3,0.3674386356845611,0.6769781547558702,0.6690566947824041,,,,,-718.0
159713,0,M,808650.0,675000.0,Working,Secondary / secondary special,-13869,-1044,-4580,Medicine staff,2,2,Security Ministries,,0.4315943820742716,0.6075573001388961,,,,,-2171.0
159714,0,M,284256.0,270000.0,Working,Secondary / secondary special,-8435,-810,-1109,Laborers,2,2,Trade: type 2,,0.1998611253394864,0.3185955240537633,0.0417,0.0417,0.0417,0.0079,0.0
159715,0,M,755190.0,675000.0,Working,Higher education,-10735,-1508,-161,Core staff,1,1,Trade: type 7,,0.6219013265360382,0.4776491548517548,0.375,0.375,0.375,0.2046,-8.0
159717,0,F,284400.0,225000.0,Working,Secondary / secondary special,-11259,-4416,-1450,Sales staff,2,2,Business Entity Type 3,,0.6973463569925005,0.2622489709189549,,,,,-1560.0
159718,0,M,1288350.0,1125000.0,Pensioner,Secondary / secondary special,-22712,365243,-4266,,3,3,XNA,,0.6044500171680296,0.363945238612397,,,,,-1203.0
159719,1,F,450000.0,450000.0,Working,Secondary / secondary special,-16822,-273,-366,Cooking staff,2,2,Business Entity Type 3,,0.2303261118963008,,0.0833,0.0,0.0833,0.078,-2.0
159720,0,M,284400.0,225000.0,Pensioner,Secondary / secondary special,-23567,365243,-4564,,2,2,XNA,,0.2653117484731741,,,,,,0.0
159721,0,F,622413.0,495000.0,Commercial associate,Secondary / secondary special,-17101,-3376,-385,Laborers,1,1,Business Entity Type 3,,0.6369667612099338,0.3962195720630885,0.1667,0.1667,0.1667,0.0546,-1815.0
159722,0,F,225000.0,225000.0,Working,Secondary / secondary special,-10213,-654,-2773,Sales staff,2,2,Self-employed,0.4020338863683936,0.6728953652533667,0.2044226253763287,,,,,0.0
159723,0,F,148365.0,135000.0,Working,Secondary / secondary special,-19058,-130,-2597,Laborers,2,2,Housing,,0.1942664499695638,0.7503751495159068,,,,,-225.0
159724,0,F,900000.0,900000.0,Commercial associate,Higher education,-12390,-3521,-4233,Core staff,2,2,School,,0.5418240794675799,,,,,,0.0
159725,0,F,723996.0,585000.0,Pensioner,Secondary / secondary special,-22528,365243,-4993,,2,2,XNA,,0.6156287589089088,0.5585066276769286,0.0417,0.0417,0.0417,0.0075,-975.0
159726,0,F,900000.0,900000.0,Working,Incomplete higher,-11778,-395,-1742,Medicine staff,2,2,Other,0.2910087271521779,0.5116770488864558,0.6863823354047934,0.3333,0.3333,0.3333,0.2328,-459.0
159727,0,F,1762110.0,1575000.0,Working,Higher education,-10866,-1432,-3339,Accountants,2,2,Business Entity Type 3,0.6536838228774241,0.540298243263855,0.5100895276257282,,,,,-1068.0
